Loaded data with shape: (100, 201, 1024)
##### Running the solver on the given dataset #####
Starting solver for Burgers' equation
Using device: cuda
Internal time step dt_internal = 5.992112452678286e-07
Internal step: 2441000 Current time: 1.4552510976791382
Internal step: 2442000 Current time: 1.455847144126892
Internal step: 2443000 Current time: 1.456443190574646
Internal step: 2444000 Current time: 1.4570392370224
Internal step: 2445000 Current time: 1.4576352834701538
Internal step: 2446000 Current time: 1.4582313299179077
Internal step: 2447000 Current time: 1.4588273763656616
Internal step: 2448000 Current time: 1.4594234228134155
Recorded solution at t = 1.459999918937683 for output index 146
Internal step: 2449000 Current time: 1.4600189924240112
Internal step: 2450000 Current time: 1.4606150388717651
Internal step: 2451000 Current time: 1.461211085319519
Internal step: 2452000 Current time: 1.461807131767273
Internal step: 2453000 Current time: 1.4624031782150269
Internal step: 2454000 Current time: 1.4629992246627808
Internal step: 2455000 Current time: 1.4635952711105347
Internal step: 2456000 Current time: 1.4641913175582886
Internal step: 2457000 Current time: 1.4647873640060425
Internal step: 2458000 Current time: 1.4653834104537964
Internal step: 2459000 Current time: 1.4659794569015503
Internal step: 2460000 Current time: 1.4665755033493042
Internal step: 2461000 Current time: 1.467171549797058
Internal step: 2462000 Current time: 1.467767596244812
Internal step: 2463000 Current time: 1.468363642692566
Internal step: 2464000 Current time: 1.4689596891403198
Internal step: 2465000 Current time: 1.4695557355880737
Recorded solution at t = 1.46999990940094 for output index 147
Internal step: 2466000 Current time: 1.4701513051986694
Internal step: 2467000 Current time: 1.4707473516464233
Internal step: 2468000 Current time: 1.4713433980941772
Internal step: 2469000 Current time: 1.4719394445419312
Internal step: 2470000 Current time: 1.472535490989685
Internal step: 2471000 Current time: 1.473131537437439
Internal step: 2472000 Current time: 1.4737275838851929
Internal step: 2473000 Current time: 1.4743236303329468
Internal step: 2474000 Current time: 1.4749196767807007
Internal step: 2475000 Current time: 1.4755157232284546
Internal step: 2476000 Current time: 1.4761117696762085
Internal step: 2477000 Current time: 1.4767078161239624
Internal step: 2478000 Current time: 1.4773038625717163
Internal step: 2479000 Current time: 1.4778999090194702
Internal step: 2480000 Current time: 1.4784959554672241
Internal step: 2481000 Current time: 1.479092001914978
Internal step: 2482000 Current time: 1.479688048362732
Recorded solution at t = 1.4800000190734863 for output index 148
Internal step: 2483000 Current time: 1.4802837371826172
Internal step: 2484000 Current time: 1.480879783630371
Internal step: 2485000 Current time: 1.481475830078125
Internal step: 2486000 Current time: 1.482071876525879
Internal step: 2487000 Current time: 1.4826679229736328
Internal step: 2488000 Current time: 1.4832639694213867
Internal step: 2489000 Current time: 1.4838600158691406
Internal step: 2490000 Current time: 1.4844560623168945
Internal step: 2491000 Current time: 1.4850521087646484
Internal step: 2492000 Current time: 1.4856481552124023
Internal step: 2493000 Current time: 1.4862442016601562
Internal step: 2494000 Current time: 1.4868402481079102
Internal step: 2495000 Current time: 1.487436294555664
Internal step: 2496000 Current time: 1.488032341003418
Internal step: 2497000 Current time: 1.4886283874511719
Internal step: 2498000 Current time: 1.4892244338989258
Internal step: 2499000 Current time: 1.4898204803466797
Recorded solution at t = 1.4900000095367432 for output index 149
Internal step: 2500000 Current time: 1.4904160499572754
Internal step: 2501000 Current time: 1.4910120964050293
Internal step: 2502000 Current time: 1.4916081428527832
Internal step: 2503000 Current time: 1.492204189300537
Internal step: 2504000 Current time: 1.492800235748291
Internal step: 2505000 Current time: 1.493396282196045
Internal step: 2506000 Current time: 1.4939923286437988
Internal step: 2507000 Current time: 1.4945883750915527
Internal step: 2508000 Current time: 1.4951844215393066
Internal step: 2509000 Current time: 1.4957804679870605
Internal step: 2510000 Current time: 1.4963765144348145
Internal step: 2511000 Current time: 1.4969725608825684
Internal step: 2512000 Current time: 1.4975686073303223
Internal step: 2513000 Current time: 1.4981646537780762
Internal step: 2514000 Current time: 1.49876070022583
Internal step: 2515000 Current time: 1.499356746673584
Internal step: 2516000 Current time: 1.499952793121338
Recorded solution at t = 1.5 for output index 150
Internal step: 2517000 Current time: 1.5005483627319336
Internal step: 2518000 Current time: 1.5011444091796875
Internal step: 2519000 Current time: 1.5017404556274414
Internal step: 2520000 Current time: 1.5023365020751953
Internal step: 2521000 Current time: 1.5029325485229492
Internal step: 2522000 Current time: 1.5035285949707031
Internal step: 2523000 Current time: 1.504124641418457
Internal step: 2524000 Current time: 1.504720687866211
Internal step: 2525000 Current time: 1.5053167343139648
Internal step: 2526000 Current time: 1.5059127807617188
Internal step: 2527000 Current time: 1.5065088272094727
Internal step: 2528000 Current time: 1.5071048736572266
Internal step: 2529000 Current time: 1.5077009201049805
Internal step: 2530000 Current time: 1.5082969665527344
Internal step: 2531000 Current time: 1.5088930130004883
Internal step: 2532000 Current time: 1.5094890594482422
Recorded solution at t = 1.5099999904632568 for output index 151
Internal step: 2533000 Current time: 1.510084629058838
Internal step: 2534000 Current time: 1.5106806755065918
Internal step: 2535000 Current time: 1.5112767219543457
Internal step: 2536000 Current time: 1.5118727684020996
Internal step: 2537000 Current time: 1.5124688148498535
Internal step: 2538000 Current time: 1.5130648612976074
Internal step: 2539000 Current time: 1.5136609077453613
Internal step: 2540000 Current time: 1.5142569541931152
Internal step: 2541000 Current time: 1.5148530006408691
Internal step: 2542000 Current time: 1.515449047088623
Internal step: 2543000 Current time: 1.516045093536377
Internal step: 2544000 Current time: 1.5166411399841309
Internal step: 2545000 Current time: 1.5172371864318848
Internal step: 2546000 Current time: 1.5178332328796387
Internal step: 2547000 Current time: 1.5184292793273926
Internal step: 2548000 Current time: 1.5190253257751465
Internal step: 2549000 Current time: 1.5196213722229004
Recorded solution at t = 1.5199999809265137 for output index 152
Internal step: 2550000 Current time: 1.520216941833496
Internal step: 2551000 Current time: 1.52081298828125
Internal step: 2552000 Current time: 1.521409034729004
Internal step: 2553000 Current time: 1.5220050811767578
Internal step: 2554000 Current time: 1.5226011276245117
Internal step: 2555000 Current time: 1.5231971740722656
Internal step: 2556000 Current time: 1.5237932205200195
Internal step: 2557000 Current time: 1.5243892669677734
Internal step: 2558000 Current time: 1.5249853134155273
Internal step: 2559000 Current time: 1.5255813598632812
Internal step: 2560000 Current time: 1.5261774063110352
Internal step: 2561000 Current time: 1.526773452758789
Internal step: 2562000 Current time: 1.527369499206543
Internal step: 2563000 Current time: 1.5279655456542969
Internal step: 2564000 Current time: 1.5285615921020508
Internal step: 2565000 Current time: 1.5291576385498047
Internal step: 2566000 Current time: 1.5297536849975586
Recorded solution at t = 1.5299999713897705 for output index 153
Internal step: 2567000 Current time: 1.5303492546081543
Internal step: 2568000 Current time: 1.5309453010559082
Internal step: 2569000 Current time: 1.531541347503662
Internal step: 2570000 Current time: 1.532137393951416
Internal step: 2571000 Current time: 1.53273344039917
Internal step: 2572000 Current time: 1.5333294868469238
Internal step: 2573000 Current time: 1.5339255332946777
Internal step: 2574000 Current time: 1.5345215797424316
Internal step: 2575000 Current time: 1.5351176261901855
Internal step: 2576000 Current time: 1.5357136726379395
Internal step: 2577000 Current time: 1.5363097190856934
Internal step: 2578000 Current time: 1.5369057655334473
Internal step: 2579000 Current time: 1.5375018119812012
Internal step: 2580000 Current time: 1.538097858428955
Internal step: 2581000 Current time: 1.538693904876709
Internal step: 2582000 Current time: 1.539289951324463
Internal step: 2583000 Current time: 1.5398859977722168
Recorded solution at t = 1.5399999618530273 for output index 154
Internal step: 2584000 Current time: 1.5404815673828125
Internal step: 2585000 Current time: 1.5410776138305664
Internal step: 2586000 Current time: 1.5416736602783203
Internal step: 2587000 Current time: 1.5422697067260742
Internal step: 2588000 Current time: 1.5428657531738281
Internal step: 2589000 Current time: 1.543461799621582
Internal step: 2590000 Current time: 1.544057846069336
Internal step: 2591000 Current time: 1.5446538925170898
Internal step: 2592000 Current time: 1.5452499389648438
Internal step: 2593000 Current time: 1.5458459854125977
Internal step: 2594000 Current time: 1.5464420318603516
Internal step: 2595000 Current time: 1.5470380783081055
Internal step: 2596000 Current time: 1.5476341247558594
Internal step: 2597000 Current time: 1.5482301712036133
Internal step: 2598000 Current time: 1.5488262176513672
Internal step: 2599000 Current time: 1.549422264099121
Recorded solution at t = 1.5499999523162842 for output index 155
Internal step: 2600000 Current time: 1.5500178337097168
Internal step: 2601000 Current time: 1.5506138801574707
Internal step: 2602000 Current time: 1.5512099266052246
Internal step: 2603000 Current time: 1.5518059730529785
Internal step: 2604000 Current time: 1.5524020195007324
Internal step: 2605000 Current time: 1.5529980659484863
Internal step: 2606000 Current time: 1.5535941123962402
Internal step: 2607000 Current time: 1.5541901588439941
Internal step: 2608000 Current time: 1.554786205291748
Internal step: 2609000 Current time: 1.555382251739502
Internal step: 2610000 Current time: 1.5559782981872559
Internal step: 2611000 Current time: 1.5565743446350098
Internal step: 2612000 Current time: 1.5571703910827637
Internal step: 2613000 Current time: 1.5577664375305176
Internal step: 2614000 Current time: 1.5583624839782715
Internal step: 2615000 Current time: 1.5589585304260254
Internal step: 2616000 Current time: 1.5595545768737793
Recorded solution at t = 1.559999942779541 for output index 156
Internal step: 2617000 Current time: 1.560150146484375
Internal step: 2618000 Current time: 1.560746192932129
Internal step: 2619000 Current time: 1.5613422393798828
Internal step: 2620000 Current time: 1.5619382858276367
Internal step: 2621000 Current time: 1.5625343322753906
Internal step: 2622000 Current time: 1.5631303787231445
Internal step: 2623000 Current time: 1.5637264251708984
Internal step: 2624000 Current time: 1.5643224716186523
Internal step: 2625000 Current time: 1.5649185180664062
Internal step: 2626000 Current time: 1.5655145645141602
Internal step: 2627000 Current time: 1.566110610961914
Internal step: 2628000 Current time: 1.566706657409668
Internal step: 2629000 Current time: 1.5673027038574219
Internal step: 2630000 Current time: 1.5678987503051758
Internal step: 2631000 Current time: 1.5684947967529297
Internal step: 2632000 Current time: 1.5690908432006836
Internal step: 2633000 Current time: 1.5696868896484375
Recorded solution at t = 1.5699999332427979 for output index 157
Internal step: 2634000 Current time: 1.5702824592590332
Internal step: 2635000 Current time: 1.570878505706787
Internal step: 2636000 Current time: 1.571474552154541
Internal step: 2637000 Current time: 1.572070598602295
Internal step: 2638000 Current time: 1.5726666450500488
Internal step: 2639000 Current time: 1.5732626914978027
Internal step: 2640000 Current time: 1.5738587379455566
Internal step: 2641000 Current time: 1.5744547843933105
Internal step: 2642000 Current time: 1.5750508308410645
Internal step: 2643000 Current time: 1.5756468772888184
Internal step: 2644000 Current time: 1.5762429237365723
Internal step: 2645000 Current time: 1.5768389701843262
Internal step: 2646000 Current time: 1.57743501663208
Internal step: 2647000 Current time: 1.578031063079834
Internal step: 2648000 Current time: 1.578627109527588
Internal step: 2649000 Current time: 1.5792231559753418
Internal step: 2650000 Current time: 1.5798192024230957
Recorded solution at t = 1.5799999237060547 for output index 158
Internal step: 2651000 Current time: 1.5804147720336914
Internal step: 2652000 Current time: 1.5810108184814453
Internal step: 2653000 Current time: 1.5816068649291992
Internal step: 2654000 Current time: 1.5822029113769531
Internal step: 2655000 Current time: 1.582798957824707
Internal step: 2656000 Current time: 1.583395004272461
Internal step: 2657000 Current time: 1.5839910507202148
Internal step: 2658000 Current time: 1.5845870971679688
Internal step: 2659000 Current time: 1.5851831436157227
Internal step: 2660000 Current time: 1.5857791900634766
Internal step: 2661000 Current time: 1.5863752365112305
Internal step: 2662000 Current time: 1.5869712829589844
Internal step: 2663000 Current time: 1.5875673294067383
Internal step: 2664000 Current time: 1.5881633758544922
Internal step: 2665000 Current time: 1.588759422302246
Internal step: 2666000 Current time: 1.58935546875
Internal step: 2667000 Current time: 1.589951515197754
Recorded solution at t = 1.5899999141693115 for output index 159
Internal step: 2668000 Current time: 1.5905470848083496
Internal step: 2669000 Current time: 1.5911431312561035
Internal step: 2670000 Current time: 1.5917391777038574
Internal step: 2671000 Current time: 1.5923352241516113
Internal step: 2672000 Current time: 1.5929312705993652
Internal step: 2673000 Current time: 1.5935273170471191
Internal step: 2674000 Current time: 1.594123363494873
Internal step: 2675000 Current time: 1.594719409942627
Internal step: 2676000 Current time: 1.5953154563903809
Internal step: 2677000 Current time: 1.5959115028381348
Internal step: 2678000 Current time: 1.5965075492858887
Internal step: 2679000 Current time: 1.5971035957336426
Internal step: 2680000 Current time: 1.5976996421813965
Internal step: 2681000 Current time: 1.5982956886291504
Internal step: 2682000 Current time: 1.5988917350769043
Internal step: 2683000 Current time: 1.5994877815246582
Recorded solution at t = 1.5999999046325684 for output index 160
Internal step: 2684000 Current time: 1.600083351135254
Internal step: 2685000 Current time: 1.6006793975830078
Internal step: 2686000 Current time: 1.6012754440307617
Internal step: 2687000 Current time: 1.6018714904785156
Internal step: 2688000 Current time: 1.6024675369262695
Internal step: 2689000 Current time: 1.6030635833740234
Internal step: 2690000 Current time: 1.6036596298217773
Internal step: 2691000 Current time: 1.6042556762695312
Internal step: 2692000 Current time: 1.6048517227172852
Internal step: 2693000 Current time: 1.605447769165039
Internal step: 2694000 Current time: 1.606043815612793
Internal step: 2695000 Current time: 1.6066398620605469
Internal step: 2696000 Current time: 1.6072359085083008
Internal step: 2697000 Current time: 1.6078319549560547
Internal step: 2698000 Current time: 1.6084280014038086
Internal step: 2699000 Current time: 1.6090240478515625
Internal step: 2700000 Current time: 1.6096200942993164
Recorded solution at t = 1.6100000143051147 for output index 161
Internal step: 2701000 Current time: 1.6102157831192017
Internal step: 2702000 Current time: 1.6108118295669556
Internal step: 2703000 Current time: 1.6114078760147095
Internal step: 2704000 Current time: 1.6120039224624634
Internal step: 2705000 Current time: 1.6125999689102173
Internal step: 2706000 Current time: 1.6131960153579712
Internal step: 2707000 Current time: 1.613792061805725
Internal step: 2708000 Current time: 1.614388108253479
Internal step: 2709000 Current time: 1.614984154701233
Internal step: 2710000 Current time: 1.6155802011489868
Internal step: 2711000 Current time: 1.6161762475967407
Internal step: 2712000 Current time: 1.6167722940444946
Internal step: 2713000 Current time: 1.6173683404922485
Internal step: 2714000 Current time: 1.6179643869400024
Internal step: 2715000 Current time: 1.6185604333877563
Internal step: 2716000 Current time: 1.6191564798355103
Internal step: 2717000 Current time: 1.6197525262832642
Recorded solution at t = 1.6200000047683716 for output index 162
Internal step: 2718000 Current time: 1.6203480958938599
Internal step: 2719000 Current time: 1.6209441423416138
Internal step: 2720000 Current time: 1.6215401887893677
Internal step: 2721000 Current time: 1.6221362352371216
Internal step: 2722000 Current time: 1.6227322816848755
Internal step: 2723000 Current time: 1.6233283281326294
Internal step: 2724000 Current time: 1.6239243745803833
Internal step: 2725000 Current time: 1.6245204210281372
Internal step: 2726000 Current time: 1.6251164674758911
Internal step: 2727000 Current time: 1.625712513923645
Internal step: 2728000 Current time: 1.626308560371399
Internal step: 2729000 Current time: 1.6269046068191528
Internal step: 2730000 Current time: 1.6275006532669067
Internal step: 2731000 Current time: 1.6280966997146606
Internal step: 2732000 Current time: 1.6286927461624146
Internal step: 2733000 Current time: 1.6292887926101685
Internal step: 2734000 Current time: 1.6298848390579224
Recorded solution at t = 1.6299999952316284 for output index 163
Internal step: 2735000 Current time: 1.630480408668518
Internal step: 2736000 Current time: 1.631076455116272
Internal step: 2737000 Current time: 1.6316725015640259
Internal step: 2738000 Current time: 1.6322685480117798
Internal step: 2739000 Current time: 1.6328645944595337
Internal step: 2740000 Current time: 1.6334606409072876
Internal step: 2741000 Current time: 1.6340566873550415
Internal step: 2742000 Current time: 1.6346527338027954
Internal step: 2743000 Current time: 1.6352487802505493
Internal step: 2744000 Current time: 1.6358448266983032
Internal step: 2745000 Current time: 1.6364408731460571
Internal step: 2746000 Current time: 1.637036919593811
Internal step: 2747000 Current time: 1.637632966041565
Internal step: 2748000 Current time: 1.6382290124893188
Internal step: 2749000 Current time: 1.6388250589370728
Internal step: 2750000 Current time: 1.6394211053848267
Recorded solution at t = 1.6399999856948853 for output index 164
Internal step: 2751000 Current time: 1.6400166749954224
Internal step: 2752000 Current time: 1.6406127214431763
Internal step: 2753000 Current time: 1.6412087678909302
Internal step: 2754000 Current time: 1.641804814338684
Internal step: 2755000 Current time: 1.642400860786438
Internal step: 2756000 Current time: 1.642996907234192
Internal step: 2757000 Current time: 1.6435929536819458
Internal step: 2758000 Current time: 1.6441890001296997
Internal step: 2759000 Current time: 1.6447850465774536
Internal step: 2760000 Current time: 1.6453810930252075
Internal step: 2761000 Current time: 1.6459771394729614
Internal step: 2762000 Current time: 1.6465731859207153
Internal step: 2763000 Current time: 1.6471692323684692
Internal step: 2764000 Current time: 1.6477652788162231
Internal step: 2765000 Current time: 1.648361325263977
Internal step: 2766000 Current time: 1.648957371711731
Internal step: 2767000 Current time: 1.6495534181594849
Recorded solution at t = 1.649999976158142 for output index 165
Internal step: 2768000 Current time: 1.6501489877700806
Internal step: 2769000 Current time: 1.6507450342178345
Internal step: 2770000 Current time: 1.6513410806655884
Internal step: 2771000 Current time: 1.6519371271133423
Internal step: 2772000 Current time: 1.6525331735610962
Internal step: 2773000 Current time: 1.65312922000885
Internal step: 2774000 Current time: 1.653725266456604
Internal step: 2775000 Current time: 1.654321312904358
Internal step: 2776000 Current time: 1.6549173593521118
Internal step: 2777000 Current time: 1.6555134057998657
Internal step: 2778000 Current time: 1.6561094522476196
Internal step: 2779000 Current time: 1.6567054986953735
Internal step: 2780000 Current time: 1.6573015451431274
Internal step: 2781000 Current time: 1.6578975915908813
Internal step: 2782000 Current time: 1.6584936380386353
Internal step: 2783000 Current time: 1.6590896844863892
Internal step: 2784000 Current time: 1.659685730934143
Recorded solution at t = 1.659999966621399 for output index 166
Internal step: 2785000 Current time: 1.6602813005447388
Internal step: 2786000 Current time: 1.6608773469924927
Internal step: 2787000 Current time: 1.6614733934402466
Internal step: 2788000 Current time: 1.6620694398880005
Internal step: 2789000 Current time: 1.6626654863357544
Internal step: 2790000 Current time: 1.6632615327835083
Internal step: 2791000 Current time: 1.6638575792312622
Internal step: 2792000 Current time: 1.6644536256790161
Internal step: 2793000 Current time: 1.66504967212677
Internal step: 2794000 Current time: 1.665645718574524
Internal step: 2795000 Current time: 1.6662417650222778
Internal step: 2796000 Current time: 1.6668378114700317
Internal step: 2797000 Current time: 1.6674338579177856
Internal step: 2798000 Current time: 1.6680299043655396
Internal step: 2799000 Current time: 1.6686259508132935
Internal step: 2800000 Current time: 1.6692219972610474
Internal step: 2801000 Current time: 1.6698180437088013
Recorded solution at t = 1.6699999570846558 for output index 167
Internal step: 2802000 Current time: 1.670413613319397
Internal step: 2803000 Current time: 1.6710096597671509
Internal step: 2804000 Current time: 1.6716057062149048
Internal step: 2805000 Current time: 1.6722017526626587
Internal step: 2806000 Current time: 1.6727977991104126
Internal step: 2807000 Current time: 1.6733938455581665
Internal step: 2808000 Current time: 1.6739898920059204
Internal step: 2809000 Current time: 1.6745859384536743
Internal step: 2810000 Current time: 1.6751819849014282
Internal step: 2811000 Current time: 1.6757780313491821
Internal step: 2812000 Current time: 1.676374077796936
Internal step: 2813000 Current time: 1.67697012424469
Internal step: 2814000 Current time: 1.6775661706924438
Internal step: 2815000 Current time: 1.6781622171401978
Internal step: 2816000 Current time: 1.6787582635879517
Internal step: 2817000 Current time: 1.6793543100357056
Internal step: 2818000 Current time: 1.6799503564834595
Recorded solution at t = 1.6799999475479126 for output index 168
Internal step: 2819000 Current time: 1.6805459260940552
Internal step: 2820000 Current time: 1.681141972541809
Internal step: 2821000 Current time: 1.681738018989563
Internal step: 2822000 Current time: 1.682334065437317
Internal step: 2823000 Current time: 1.6829301118850708
Internal step: 2824000 Current time: 1.6835261583328247
Internal step: 2825000 Current time: 1.6841222047805786
Internal step: 2826000 Current time: 1.6847182512283325
Internal step: 2827000 Current time: 1.6853142976760864
Internal step: 2828000 Current time: 1.6859103441238403
Internal step: 2829000 Current time: 1.6865063905715942
Internal step: 2830000 Current time: 1.6871024370193481
Internal step: 2831000 Current time: 1.687698483467102
Internal step: 2832000 Current time: 1.688294529914856
Internal step: 2833000 Current time: 1.6888905763626099
Internal step: 2834000 Current time: 1.6894866228103638
Recorded solution at t = 1.6899999380111694 for output index 169
Internal step: 2835000 Current time: 1.6900821924209595
Internal step: 2836000 Current time: 1.6906782388687134
Internal step: 2837000 Current time: 1.6912742853164673
Internal step: 2838000 Current time: 1.6918703317642212
Internal step: 2839000 Current time: 1.692466378211975
Internal step: 2840000 Current time: 1.693062424659729
Internal step: 2841000 Current time: 1.693658471107483
Internal step: 2842000 Current time: 1.6942545175552368
Internal step: 2843000 Current time: 1.6948505640029907
Internal step: 2844000 Current time: 1.6954466104507446
Internal step: 2845000 Current time: 1.6960426568984985
Internal step: 2846000 Current time: 1.6966387033462524
Internal step: 2847000 Current time: 1.6972347497940063
Internal step: 2848000 Current time: 1.6978307962417603
Internal step: 2849000 Current time: 1.6984268426895142
Internal step: 2850000 Current time: 1.699022889137268
Internal step: 2851000 Current time: 1.699618935585022
Recorded solution at t = 1.6999999284744263 for output index 170
Internal step: 2852000 Current time: 1.7002145051956177
Internal step: 2853000 Current time: 1.7008105516433716
Internal step: 2854000 Current time: 1.7014065980911255
Internal step: 2855000 Current time: 1.7020026445388794
Internal step: 2856000 Current time: 1.7025986909866333
Internal step: 2857000 Current time: 1.7031947374343872
Internal step: 2858000 Current time: 1.7037907838821411
Internal step: 2859000 Current time: 1.704386830329895
Internal step: 2860000 Current time: 1.704982876777649
Internal step: 2861000 Current time: 1.7055789232254028
Internal step: 2862000 Current time: 1.7061749696731567
Internal step: 2863000 Current time: 1.7067710161209106
Internal step: 2864000 Current time: 1.7073670625686646
Internal step: 2865000 Current time: 1.7079631090164185
Internal step: 2866000 Current time: 1.7085591554641724
Internal step: 2867000 Current time: 1.7091552019119263
Internal step: 2868000 Current time: 1.7097512483596802
Recorded solution at t = 1.709999918937683 for output index 171
Internal step: 2869000 Current time: 1.7103468179702759
Internal step: 2870000 Current time: 1.7109428644180298
Internal step: 2871000 Current time: 1.7115389108657837
Internal step: 2872000 Current time: 1.7121349573135376
Internal step: 2873000 Current time: 1.7127310037612915
Internal step: 2874000 Current time: 1.7133270502090454
Internal step: 2875000 Current time: 1.7139230966567993
Internal step: 2876000 Current time: 1.7145191431045532
Internal step: 2877000 Current time: 1.7151151895523071
Internal step: 2878000 Current time: 1.715711236000061
Internal step: 2879000 Current time: 1.716307282447815
Internal step: 2880000 Current time: 1.7169033288955688
Internal step: 2881000 Current time: 1.7174993753433228
Internal step: 2882000 Current time: 1.7180954217910767
Internal step: 2883000 Current time: 1.7186914682388306
Internal step: 2884000 Current time: 1.7192875146865845
Internal step: 2885000 Current time: 1.7198835611343384
Recorded solution at t = 1.71999990940094 for output index 172
Internal step: 2886000 Current time: 1.720479130744934
Internal step: 2887000 Current time: 1.721075177192688
Internal step: 2888000 Current time: 1.721671223640442
Internal step: 2889000 Current time: 1.7222672700881958
Internal step: 2890000 Current time: 1.7228633165359497
Internal step: 2891000 Current time: 1.7234593629837036
Internal step: 2892000 Current time: 1.7240554094314575
Internal step: 2893000 Current time: 1.7246514558792114
Internal step: 2894000 Current time: 1.7252475023269653
Internal step: 2895000 Current time: 1.7258435487747192
Internal step: 2896000 Current time: 1.7264395952224731
Internal step: 2897000 Current time: 1.727035641670227
Internal step: 2898000 Current time: 1.727631688117981
Internal step: 2899000 Current time: 1.7282277345657349
Internal step: 2900000 Current time: 1.7288237810134888
Internal step: 2901000 Current time: 1.7294198274612427
Recorded solution at t = 1.7300000190734863 for output index 173
Internal step: 2902000 Current time: 1.730015516281128
Internal step: 2903000 Current time: 1.7306115627288818
Internal step: 2904000 Current time: 1.7312076091766357
Internal step: 2905000 Current time: 1.7318036556243896
Internal step: 2906000 Current time: 1.7323997020721436
Internal step: 2907000 Current time: 1.7329957485198975
Internal step: 2908000 Current time: 1.7335917949676514
Internal step: 2909000 Current time: 1.7341878414154053
Internal step: 2910000 Current time: 1.7347838878631592
Internal step: 2911000 Current time: 1.735379934310913
Internal step: 2912000 Current time: 1.735975980758667
Internal step: 2913000 Current time: 1.736572027206421
Internal step: 2914000 Current time: 1.7371680736541748
Internal step: 2915000 Current time: 1.7377641201019287
Internal step: 2916000 Current time: 1.7383601665496826
Internal step: 2917000 Current time: 1.7389562129974365
Internal step: 2918000 Current time: 1.7395522594451904
Recorded solution at t = 1.7400000095367432 for output index 174
Internal step: 2919000 Current time: 1.7401478290557861
Internal step: 2920000 Current time: 1.74074387550354
Internal step: 2921000 Current time: 1.741339921951294
Internal step: 2922000 Current time: 1.7419359683990479
Internal step: 2923000 Current time: 1.7425320148468018
Internal step: 2924000 Current time: 1.7431280612945557
Internal step: 2925000 Current time: 1.7437241077423096
Internal step: 2926000 Current time: 1.7443201541900635
Internal step: 2927000 Current time: 1.7449162006378174
Internal step: 2928000 Current time: 1.7455122470855713
Internal step: 2929000 Current time: 1.7461082935333252
Internal step: 2930000 Current time: 1.746704339981079
Internal step: 2931000 Current time: 1.747300386428833
Internal step: 2932000 Current time: 1.747896432876587
Internal step: 2933000 Current time: 1.7484924793243408
Internal step: 2934000 Current time: 1.7490885257720947
Internal step: 2935000 Current time: 1.7496845722198486
Recorded solution at t = 1.75 for output index 175
Internal step: 2936000 Current time: 1.7502801418304443
Internal step: 2937000 Current time: 1.7508761882781982
Internal step: 2938000 Current time: 1.7514722347259521
Internal step: 2939000 Current time: 1.752068281173706
Internal step: 2940000 Current time: 1.75266432762146
Internal step: 2941000 Current time: 1.7532603740692139
Internal step: 2942000 Current time: 1.7538564205169678
Internal step: 2943000 Current time: 1.7544524669647217
Internal step: 2944000 Current time: 1.7550485134124756
Internal step: 2945000 Current time: 1.7556445598602295
Internal step: 2946000 Current time: 1.7562406063079834
Internal step: 2947000 Current time: 1.7568366527557373
Internal step: 2948000 Current time: 1.7574326992034912
Internal step: 2949000 Current time: 1.7580287456512451
Internal step: 2950000 Current time: 1.758624792098999
Internal step: 2951000 Current time: 1.759220838546753
Internal step: 2952000 Current time: 1.7598168849945068
Recorded solution at t = 1.7599999904632568 for output index 176
Internal step: 2953000 Current time: 1.7604124546051025
Internal step: 2954000 Current time: 1.7610085010528564
Internal step: 2955000 Current time: 1.7616045475006104
Internal step: 2956000 Current time: 1.7622005939483643
Internal step: 2957000 Current time: 1.7627966403961182
Internal step: 2958000 Current time: 1.763392686843872
Internal step: 2959000 Current time: 1.763988733291626
Internal step: 2960000 Current time: 1.7645847797393799
Internal step: 2961000 Current time: 1.7651808261871338
Internal step: 2962000 Current time: 1.7657768726348877
Internal step: 2963000 Current time: 1.7663729190826416
Internal step: 2964000 Current time: 1.7669689655303955
Internal step: 2965000 Current time: 1.7675650119781494
Internal step: 2966000 Current time: 1.7681610584259033
Internal step: 2967000 Current time: 1.7687571048736572
Internal step: 2968000 Current time: 1.7693531513214111
Internal step: 2969000 Current time: 1.769949197769165
Recorded solution at t = 1.7699999809265137 for output index 177
Internal step: 2970000 Current time: 1.7705447673797607
Internal step: 2971000 Current time: 1.7711408138275146
Internal step: 2972000 Current time: 1.7717368602752686
Internal step: 2973000 Current time: 1.7723329067230225
Internal step: 2974000 Current time: 1.7729289531707764
Internal step: 2975000 Current time: 1.7735249996185303
Internal step: 2976000 Current time: 1.7741210460662842
Internal step: 2977000 Current time: 1.774717092514038
Internal step: 2978000 Current time: 1.775313138961792
Internal step: 2979000 Current time: 1.775909185409546
Internal step: 2980000 Current time: 1.7765052318572998
Internal step: 2981000 Current time: 1.7771012783050537
Internal step: 2982000 Current time: 1.7776973247528076
Internal step: 2983000 Current time: 1.7782933712005615
Internal step: 2984000 Current time: 1.7788894176483154
Internal step: 2985000 Current time: 1.7794854640960693
Recorded solution at t = 1.7799999713897705 for output index 178
Internal step: 2986000 Current time: 1.780081033706665
Internal step: 2987000 Current time: 1.780677080154419
Internal step: 2988000 Current time: 1.7812731266021729
Internal step: 2989000 Current time: 1.7818691730499268
Internal step: 2990000 Current time: 1.7824652194976807
Internal step: 2991000 Current time: 1.7830612659454346
